feature,importance_mean,importance_std,importance_median,importance_min,importance_max,importance_range,importance_q25,importance_q75,importance_iqr,importance_cv,stability_score,rank_mean,rank_std,rank_median,rank_min,rank_max,top_1pct_frequency,top_5pct_frequency,top_10pct_frequency,above_mean_frequency,importance_zscore,overall_rank
cg05381115,4.441554231463906e-05,0.00024181346365995812,0.0,0.0,0.001542316784869977,0.001542316784869977,0.0,0.0,0.0,5.444331119810424,-4.444331119810424,99519.755,20234.936687137793,103648.0,114.0,103684.5,4.0,4.0,4.0,4.0,2.9685380138624895,3737.0
cg06378674,4.440353622257377e-05,0.0003996123396348224,0.0,0.0,0.003996099030202699,0.003996099030202699,0.0,0.0,0.0,8.99954088515996,-7.999540885159959,101585.08,14459.897392741072,103648.75,1.0,103684.5,2.0,2.0,2.0,2.0,2.967637191440562,3738.0
cg24210717,4.440260190228973e-05,0.0002859139631005057,0.0,0.0,0.002266878638425196,0.002266878638425196,0.0,0.0,0.0,6.4391118299438865,-5.4391118299438865,100548.76,17635.766119945005,103648.0,6.0,103684.5,3.0,3.0,3.0,3.0,2.9675670889745347,3739.0
cg05087022,4.439786287976505e-05,0.00024132356199641375,0.0,0.0,0.0014497843302754537,0.0014497843302754537,0.0,0.0,0.0,5.435464745307044,-4.435464745307044,99520.0,20237.32747721398,103648.75,166.0,103684.5,4.0,4.0,4.0,4.0,2.967211518008975,3740.0
cg25480232,4.438875245058707e-05,0.00021814583573573446,0.0,0.0,0.001201137171286425,0.001201137171286425,0.0,0.0,0.0,4.914428368666902,-3.9144283686669024,99523.94,20217.93445524048,103648.75,393.0,103684.5,4.0,4.0,4.0,4.0,2.9665279584600164,3741.0
cg03506033,4.437522601346868e-05,0.00025551402698853443,0.0,0.0,0.0017189074204578083,0.0017189074204578083,0.0,0.0,0.0,5.7580202771013225,-4.7580202771013225,100547.45,17648.204286626446,103649.5,58.0,103684.5,3.0,3.0,3.0,3.0,2.9655130638732694,3742.0
cg01210622,4.434547753389131e-05,0.00024620648309784716,0.0,0.0,0.0015291902071563094,0.0015291902071563094,0.0,0.0,0.0,5.551996315972719,-4.551996315972719,99521.2,20229.777093433335,103647.25,105.0,103684.5,4.0,4.0,4.0,4.0,2.963281022233424,3743.0
cg14020410,4.434063185644821e-05,0.0002614161528083201,0.0,0.0,0.0019824219976144137,0.0019824219976144137,0.0,0.0,0.0,5.895621065855363,-4.895621065855363,100548.57,17639.164387098954,103648.5,24.0,103684.5,3.0,3.0,3.0,3.0,2.9629174489019485,3744.0
cg23190649,4.433762984557643e-05,0.0002579255093495276,0.0,0.0,0.0017724451591828532,0.0017724451591828532,0.0,0.0,0.0,5.817291734327728,-4.817291734327728,100546.98,17644.860385239663,103648.5,42.0,103684.5,3.0,3.0,3.0,3.0,2.962692206692455,3745.0
cg16486823,4.433255447770685e-05,0.0002377689151524329,0.0,0.0,0.0016037342899281283,0.0016037342899281283,0.0,0.0,0.0,5.363290738026922,-4.363290738026922,99519.655,20235.816187109307,103648.0,85.0,103684.5,4.0,4.0,4.0,4.0,2.96231139958623,3746.0
cg21205358,4.431750590327525e-05,0.00025415189277448903,0.0,0.0,0.0016711762479566935,0.0016711762479566935,0.0,0.0,0.0,5.7347838989584545,-4.7347838989584545,100547.175,17648.913579647757,103649.5,75.0,103684.5,3.0,3.0,3.0,3.0,2.9611822983605927,3747.0
cg16627764,4.4310381675835605e-05,0.00025497346844451096,0.0,0.0,0.0017718936942237916,0.0017718936942237916,0.0,0.0,0.0,5.754247275166924,-4.754247275166924,100546.845,17648.91038558684,103648.5,52.0,103684.5,3.0,3.0,3.0,3.0,2.960647764410524,3748.0
cg20695433,4.430133328617384e-05,0.00024975028078936086,0.0,0.0,0.0019310524105660986,0.0019310524105660986,0.0,0.0,0.0,5.637521458415345,-4.637521458415345,99521.87,20223.127548134096,103647.25,24.0,103684.5,4.0,4.0,4.0,4.0,2.959968859714031,3749.0
cg19786212,4.4288950699067715e-05,0.00022076761259847092,0.0,0.0,0.0012873781362614523,0.0012873781362614523,0.0,0.0,0.0,4.984699584069388,-3.9846995840693884,99522.055,20224.91317149409,103648.0,303.0,103684.5,4.0,4.0,4.0,4.0,2.9590397887019138,3750.0
cg03370261,4.4273975522238247e-05,0.0002536347719091397,0.0,0.0,0.001719233147804577,0.001719233147804577,0.0,0.0,0.0,5.728742360340027,-4.728742360340027,100546.69,17650.197793903048,103648.75,51.5,103684.5,3.0,3.0,3.0,3.0,2.9579161945309744,3751.0
cg21729073,4.426243862807437e-05,0.0002567240998235256,0.0,0.0,0.0018882613039478493,0.0018882613039478493,0.0,0.0,0.0,5.800031082281697,-4.800031082281697,100548.03,17642.85117601744,103648.75,25.0,103684.5,3.0,3.0,3.0,3.0,2.957050576236053,3752.0
cg13465598,4.426152120654315e-05,0.00025349117985046834,0.0,0.0,0.0017085450513787909,0.0017085450513787909,0.0,0.0,0.0,5.727110145097781,-4.727110145097781,100546.655,17651.1593025352,103648.75,56.0,103684.5,3.0,3.0,3.0,3.0,2.956981741690958,3753.0
cg16097655,4.425728859786181e-05,0.0002407282371483283,0.0,0.0,0.0014620866362398907,0.0014620866362398907,0.0,0.0,0.0,5.439277932452583,-4.439277932452583,99520.74,20230.92212288901,103648.0,152.0,103684.5,4.0,4.0,4.0,4.0,2.9566641671810623,3754.0
cg07807757,4.423502698272757e-05,0.0002309987512809049,0.0,0.0,0.0014292497267965483,0.0014292497267965483,0.0,0.0,0.0,5.222065969678411,-4.222065969678411,99520.75,20233.147794955188,103648.75,187.0,103684.5,4.0,4.0,4.0,4.0,2.9549938683067745,3755.0
cg06265353,4.4232619205949115e-05,0.00026032117745921696,0.0,0.0,0.002005049229992425,0.002005049229992425,0.0,0.0,0.0,5.885262812967755,-4.885262812967755,100548.65,17637.524690911137,103648.5,13.0,103684.5,3.0,3.0,3.0,3.0,2.954813211745319,3756.0
cg03926552,4.4220682533023216e-05,0.00024090997644511414,0.0,0.0,0.0014748635042189603,0.0014748635042189603,0.0,0.0,0.0,5.447890395544387,-4.447890395544387,99520.88,20232.17114512429,103648.5,156.0,103684.5,4.0,4.0,4.0,4.0,2.9539175978722625,3757.0
cg20521795,4.4201649805554124e-05,0.0002522739049983328,0.0,0.0,0.0016415421222512171,0.0016415421222512171,0.0,0.0,0.0,5.707328467947519,-4.707328467947519,100546.505,17652.30218746198,103648.75,66.0,103684.5,3.0,3.0,3.0,3.0,2.9524895638740754,3758.0
cg25750408,4.418935818411168e-05,0.0002582564481798534,0.0,0.0,0.0018221410439590129,0.0018221410439590129,0.0,0.0,0.0,5.844299948278378,-4.844299948278378,99523.095,20218.627239218666,103648.0,37.0,103684.5,4.0,4.0,4.0,4.0,2.95156731805612,3759.0
cg18389933,4.4176696928520406e-05,0.000252814094159644,0.0,0.0,0.001626005595319586,0.001626005595319586,0.0,0.0,0.0,5.722780095820574,-4.722780095820574,100546.75,17650.065993006938,103648.75,80.0,103684.5,3.0,3.0,3.0,3.0,2.9506173384237506,3760.0
cg25622366,4.417394030026835e-05,0.0002544890480643745,0.0,0.0,0.0018060790957137344,0.0018060790957137344,0.0,0.0,0.0,5.761054373439971,-4.761054373439971,100547.245,17646.10839144073,103648.5,34.0,103684.5,3.0,3.0,3.0,3.0,2.9504105073812377,3761.0
cg17899343,4.4167117834275526e-05,0.0002523185595885859,0.0,0.0,0.0016071844372473078,0.0016071844372473078,0.0,0.0,0.0,5.712801755712505,-4.712801755712505,100546.42,17651.23399478348,103648.75,98.0,103684.5,3.0,3.0,3.0,3.0,2.9498986147265955,3762.0
cg03238216,4.4154653574885805e-05,0.0002511961586409618,0.0,0.0,0.0015357395612172677,0.0015357395612172677,0.0,0.0,0.0,5.688994690343743,-4.688994690343743,100545.87,17654.032374165967,103648.75,110.5,103684.0,3.0,3.0,3.0,3.0,2.9489634158067535,3763.0
cg09926135,4.4152790830353955e-05,0.00032936566034254787,0.0,0.0,0.00301255445147844,0.00301255445147844,0.0,0.0,0.0,7.459662417304681,-6.459662417304681,101579.985,14496.512673476853,103649.5,3.0,103684.5,2.0,2.0,2.0,2.0,2.9488236532569174,3764.0
cg10448831,4.415135384699188e-05,0.0002638260669759264,0.0,0.0,0.0020596966369810102,0.0020596966369810102,0.0,0.0,0.0,5.9754785853762185,-4.9754785853762185,100549.285,17636.305834592316,103649.5,15.0,103684.5,3.0,3.0,3.0,3.0,2.9487158357568135,3765.0
cg07140217,4.414244887489127e-05,0.00021875126371705353,0.0,0.0,0.0013309951102569917,0.0013309951102569917,0.0,0.0,0.0,4.955564852791758,-3.955564852791758,99523.885,20220.130225082008,103649.5,263.0,103684.5,4.0,4.0,4.0,4.0,2.9480476917436538,3766.0
cg26019472,4.4138226245307045e-05,0.00025152149312630356,0.0,0.0,0.0015523404360492953,0.0015523404360492953,0.0,0.0,0.0,5.698482804454922,-4.698482804454922,100545.9,17653.600764716528,103648.5,115.0,103684.5,3.0,3.0,3.0,3.0,2.9477308659698482,3767.0
cg18701351,4.413343856372869e-05,0.0002585335975816453,0.0,0.0,0.0019241441261602951,0.0019241441261602951,0.0,0.0,0.0,5.857984788786506,-4.857984788786506,100548.48,17640.222497026505,103648.5,24.5,103684.5,3.0,3.0,3.0,3.0,2.947371644093872,3768.0
cg14825462,4.4132104990138135e-05,0.000252349162374482,0.0,0.0,0.0016083347491990872,0.0016083347491990872,0.0,0.0,0.0,5.718027513714133,-4.718027513714133,100546.03,17651.697118948647,103648.5,76.0,103684.5,3.0,3.0,3.0,3.0,2.9472715854748706,3769.0
cg23794579,4.412636961835756e-05,0.00025737695982462193,0.0,0.0,0.0018865685809207413,0.0018865685809207413,0.0,0.0,0.0,5.832711341982083,-4.832711341982083,100547.605,17643.32065121175,103648.5,26.0,103684.5,3.0,3.0,3.0,3.0,2.946841257981966,3770.0
cg24064079,4.412163687491826e-05,0.00021921123555288346,0.0,0.0,0.0013931687141350646,0.0013931687141350646,0.0,0.0,0.0,4.96832742950103,-3.96832742950103,99523.06,20221.448119172874,103648.5,196.0,103684.5,4.0,4.0,4.0,4.0,2.9464861581389723,3771.0
cg02008835,4.409729235647024e-05,0.00025313313585108695,0.0,0.0,0.0017244344954331287,0.0017244344954331287,0.0,0.0,0.0,5.740319831268792,-4.740319831268792,100547.475,17647.496907405166,103648.75,59.0,103684.5,3.0,3.0,3.0,3.0,2.944659578103624,3772.0
cg10161070,4.407567153101195e-05,0.00025245638195268185,0.0,0.0,0.0017169785812233245,0.0017169785812233245,0.0,0.0,0.0,5.727781345246609,-4.727781345246609,100546.845,17650.164498906943,103648.75,61.5,103684.5,3.0,3.0,3.0,3.0,2.9430373579634237,3773.0
cg13917812,4.406997984291691e-05,0.00022651388019488276,0.0,0.0,0.001398208792704505,0.001398208792704505,0.0,0.0,0.0,5.139856360648024,-4.139856360648024,99520.665,20232.30033437313,103648.0,198.0,103684.0,4.0,4.0,4.0,4.0,2.9426103080768535,3774.0
cg17345569,4.405291628569155e-05,0.00025236071899834706,0.0,0.0,0.0017177297840281266,0.0017177297840281266,0.0,0.0,0.0,5.728568444933337,-4.728568444933337,100546.84,17649.25618473481,103648.75,59.0,103684.5,3.0,3.0,3.0,3.0,2.9413300217969502,3775.0
cg13260423,4.4042222001895074e-05,0.00024157707583382374,0.0,0.0,0.0016252270537795716,0.0016252270537795716,0.0,0.0,0.0,5.485112156970948,-4.485112156970948,99521.48,20228.324488192295,103648.0,79.0,103684.5,4.0,4.0,4.0,4.0,2.9405276249322636,3776.0
cg05667097,4.4040036333323e-05,0.00023566600366564812,0.0,0.0,0.0015124107714271648,0.0015124107714271648,0.0,0.0,0.0,5.351164262571351,-4.351164262571351,99520.53,20233.27604724702,103648.0,135.0,103684.5,4.0,4.0,4.0,4.0,2.9403636332482153,3777.0
cg14644865,4.4036313768788014e-05,0.0002519755714220029,0.0,0.0,0.001593599089150864,0.001593599089150864,0.0,0.0,0.0,5.721982102016612,-4.721982102016612,100546.905,17649.624818490476,103648.5,96.0,103684.5,3.0,3.0,3.0,3.0,2.9400843275772313,3778.0
cg20208384,4.403253030626539e-05,0.00024338910637369194,0.0,0.0,0.0016274120080839705,0.0016274120080839705,0.0,0.0,0.0,5.527471438358753,-4.527471438358753,99521.235,20231.82763265037,103648.75,69.0,103684.5,4.0,4.0,4.0,4.0,2.939800452703178,3779.0
cg18437480,4.402365314221231e-05,0.0002526101530414066,0.0,0.0,0.001713646013705478,0.001713646013705478,0.0,0.0,0.0,5.738042193390154,-4.738042193390154,100545.855,17649.61652647091,103648.0,48.0,103684.0,3.0,3.0,3.0,3.0,2.9391343951401794,3780.0
cg06409721,4.402060148851107e-05,0.00023967616650417465,0.0,0.0,0.0014871625602928666,0.0014871625602928666,0.0,0.0,0.0,5.444623970082065,-4.444623970082065,99521.435,20228.977051083795,103648.5,142.0,103684.5,4.0,4.0,4.0,4.0,2.9389054282071356,3781.0
cg13311256,4.401927015655904e-05,0.0002510050946439856,0.0,0.0,0.0015706962559210954,0.0015706962559210954,0.0,0.0,0.0,5.702150979245324,-4.702150979245324,100546.315,17652.619051383706,103648.75,108.0,103684.5,3.0,3.0,3.0,3.0,2.938805537779268,3782.0
cg26215143,4.401768464848282e-05,0.0002513107036285321,0.0,0.0,0.001576644255330669,0.001576644255330669,0.0,0.0,0.0,5.7092992215634855,-4.7092992215634855,100546.46,17651.82558231301,103648.5,106.0,103684.5,3.0,3.0,3.0,3.0,2.9386865764038728,3783.0
cg01979620,4.4015641607192287e-05,0.00024068784712962806,0.0,0.0,0.0016198940857849362,0.0016198940857849362,0.0,0.0,0.0,5.468222011969896,-4.468222011969896,99520.395,20232.742639135085,103648.0,80.0,103684.5,4.0,4.0,4.0,4.0,2.9385332861081275,3784.0
cg09355697,4.401313614396855e-05,0.0002175524523889456,0.0,0.0,0.0012018499939066177,0.0012018499939066177,0.0,0.0,0.0,4.942886991479684,-3.942886991479684,99522.94,20220.6940762774,103648.5,370.0,103684.5,4.0,4.0,4.0,4.0,2.938345300089281,3785.0
cg02377589,4.401038700985272e-05,0.0002510106645481261,0.0,0.0,0.0016224947822855022,0.0016224947822855022,0.0,0.0,0.0,5.703428469035841,-4.703428469035841,100546.45,17652.114412939318,103648.75,87.0,103684.5,3.0,3.0,3.0,3.0,2.9381390313351385,3786.0
cg13292837,4.4009169208872356e-05,0.00025356022728224403,0.0,0.0,0.0018004896468733144,0.0018004896468733144,0.0,0.0,0.0,5.761518694591861,-4.761518694591861,100547.675,17645.7729025077,103648.75,42.0,103684.5,3.0,3.0,3.0,3.0,2.9380476591865166,3787.0
cg05213370,4.400096475415932e-05,0.0002511332772381382,0.0,0.0,0.0016351686828246297,0.0016351686828246297,0.0,0.0,0.0,5.707436368671037,-4.707436368671037,100546.4,17651.28624803303,103648.5,83.0,103684.5,3.0,3.0,3.0,3.0,2.937432075304184,3788.0
cg22914112,4.3993128990090396e-05,0.0002214256288984238,0.0,0.0,0.0014496400877711216,0.0014496400877711216,0.0,0.0,0.0,5.033175194944216,-4.033175194944216,99521.645,20225.713754932724,103647.25,165.0,103684.5,4.0,4.0,4.0,4.0,2.9368441544446875,3789.0
cg06128055,4.3980892166527906e-05,0.00025135724863528566,0.0,0.0,0.001667322813012513,0.001667322813012513,0.0,0.0,0.0,5.715133657821006,-4.715133657821006,100545.525,17653.36023628009,103648.0,63.0,103684.5,3.0,3.0,3.0,3.0,2.9359260201360113,3790.0
cg04320118,4.396156765350216e-05,0.00024354227257029586,0.0,0.0,0.0016248125929817872,0.0016248125929817872,0.0,0.0,0.0,5.539877933882117,-4.539877933882117,99522.45,20226.144187597893,103649.5,78.0,103684.5,4.0,4.0,4.0,4.0,2.934476093337869,3791.0
cg11422256,4.3960255034702184e-05,0.0002523778135092636,0.0,0.0,0.0017267691830964093,0.0017267691830964093,0.0,0.0,0.0,5.741032193894641,-4.741032193894641,100547.14,17647.439495020233,103648.75,47.0,103684.5,3.0,3.0,3.0,3.0,2.9343776069661143,3792.0
cg08209577,4.39553685642963e-05,0.00025045023119664705,0.0,0.0,0.001561268727632033,0.001561268727632033,0.0,0.0,0.0,5.697817345077291,-4.697817345077291,100546.96,17650.68112038173,103649.5,113.0,103684.5,3.0,3.0,3.0,3.0,2.9340109729205173,3793.0
cg05924919,4.395459939127461e-05,0.00025094074642759525,0.0,0.0,0.0015739501320767915,0.0015739501320767915,0.0,0.0,0.0,5.709076615307468,-4.709076615307468,100545.85,17652.71861605175,103648.0,82.0,103684.5,3.0,3.0,3.0,3.0,2.933953261526959,3794.0
cg01704593,4.395333515914817e-05,0.00027407270583275416,0.0,0.0,0.002461316271797974,0.002461316271797974,0.0,0.0,0.0,6.235524136859427,-5.235524136859427,99526.755,20204.747943057224,103648.75,9.0,103684.5,4.0,4.0,4.0,4.0,2.9338584056288175,3795.0
cg15167955,4.3949658440131135e-05,0.00021746472512888362,0.0,0.0,0.0012279971129389683,0.0012279971129389683,0.0,0.0,0.0,4.948030042647824,-3.948030042647824,99523.45,20220.3903208494,103648.5,371.0,103684.5,4.0,4.0,4.0,4.0,2.933582539767415,3796.0
cg08965013,4.394815480244046e-05,0.0002449271813797541,0.0,0.0,0.0017488063918932098,0.0017488063918932098,0.0,0.0,0.0,5.573080944414503,-4.573080944414503,99521.92,20225.211243608806,103648.5,45.0,103684.5,4.0,4.0,4.0,4.0,2.933469721163422,3797.0
cg23442110,4.394713247163938e-05,0.00031525367601432756,0.0,0.0,0.002684630061655267,0.002684630061655267,0.0,0.0,0.0,7.17345913005492,-6.17345913005492,101578.01,14506.652400878018,103648.5,9.0,103684.5,2.0,2.0,2.0,2.0,2.933393015229199,3798.0
cg10165378,4.394092501740899e-05,0.00025072311890603677,0.0,0.0,0.0016264302377703827,0.0016264302377703827,0.0,0.0,0.0,5.7059005520855015,-4.7059005520855015,100545.97,17652.265071630325,103648.0,82.0,103684.5,3.0,3.0,3.0,3.0,2.93292726718034,3799.0
cg14872537,4.392985380294141e-05,0.00025495507672275165,0.0,0.0,0.0017184813061539937,0.0017184813061539937,0.0,0.0,0.0,5.8036727711213905,-4.8036727711213905,100548.09,17643.17728278838,103648.75,69.0,103684.5,3.0,3.0,3.0,3.0,2.9320965890399315,3800.0
cg24001611,4.3928477965123416e-05,0.0002570945262238431,0.0,0.0,0.0019458720915824978,0.0019458720915824978,0.0,0.0,0.0,5.852557449684812,-4.852557449684812,100548.265,17639.32458818293,103648.5,20.0,103684.5,3.0,3.0,3.0,3.0,2.931993359317167,3801.0
cg27179327,4.392798874990551e-05,0.0002498556539081306,0.0,0.0,0.0015093157115797012,0.0015093157115797012,0.0,0.0,0.0,5.68783348009121,-4.68783348009121,100546.475,17653.52245011955,103648.75,145.0,103684.5,3.0,3.0,3.0,3.0,2.931956653282011,3802.0
cg13577072,4.392306862862913e-05,0.0002581625749233984,0.0,0.0,0.001995063407508153,0.001995063407508153,0.0,0.0,0.0,5.877594512958885,-4.877594512958885,100549.085,17636.363572609716,103648.5,20.0,103684.5,3.0,3.0,3.0,3.0,2.93158749439665,3803.0
cg21413979,4.3921997865514856e-05,0.00025650587645832776,0.0,0.0,0.001860390318926263,0.001860390318926263,0.0,0.0,0.0,5.840018781519123,-4.840018781519123,100547.385,17642.875055224842,103648.0,26.0,103684.5,3.0,3.0,3.0,3.0,2.931507154564449,3804.0
cg26855280,4.3908105460697555e-05,0.0002503009021178527,0.0,0.0,0.0016074208622143618,0.0016074208622143618,0.0,0.0,0.0,5.700549578185295,-4.700549578185295,100546.06,17652.573206090947,103648.5,88.0,103684.5,3.0,3.0,3.0,3.0,2.9304648012586547,3805.0
cg27022334,4.390746269205032e-05,0.00025502555671541566,0.0,0.0,0.0017335791209857365,0.0017335791209857365,0.0,0.0,0.0,5.808237603714434,-4.808237603714434,100547.5,17645.002185888217,103648.5,54.0,103684.5,3.0,3.0,3.0,3.0,2.9304165740414727,3806.0
cg12390780,4.3899589630282216e-05,0.0002225801928056806,0.0,0.0,0.00130763951331894,0.00130763951331894,0.0,0.0,0.0,5.070199691164643,-4.070199691164643,98494.02,22478.194487093486,103648.5,290.0,103684.5,5.0,5.0,5.0,5.0,2.9298258547190352,3807.0
cg14593418,4.389445604477168e-05,0.00025034506536102585,0.0,0.0,0.0015959966305155024,0.0015959966305155024,0.0,0.0,0.0,5.703328337702704,-4.703328337702704,100546.81,17650.888839627878,103648.75,100.0,103684.5,3.0,3.0,3.0,3.0,2.9294406795173438,3808.0
cg25203561,4.388382310387522e-05,0.0002500012516814305,0.0,0.0,0.0015424087223062893,0.0015424087223062893,0.0,0.0,0.0,5.696875620934488,-4.696875620934488,100546.075,17652.693379110027,103648.5,101.0,103684.5,3.0,3.0,3.0,3.0,2.9286428852377,3809.0
cg13731383,4.3874636653422236e-05,0.00022040134249594443,0.0,0.0,0.0017032887311697917,0.0017032887311697917,0.0,0.0,0.0,5.023422573152997,-4.023422573152997,98495.54,22469.60349134804,103647.25,60.0,103684.5,5.0,5.0,5.0,5.0,2.9279536217787014,3810.0
cg04287203,4.3873492375265226e-05,0.00025447957845798475,0.0,0.0,0.002265799275663068,0.002265799275663068,0.0,0.0,0.0,5.800290440804059,-4.800290440804059,98499.555,22451.795686859325,103648.0,12.0,103684.5,5.0,5.0,5.0,5.0,2.927867766080182,3811.0
cg19188109,4.384866356534324e-05,0.00020348849254688413,0.0,0.0,0.0011313243076931123,0.0011313243076931123,0.0,0.0,0.0,4.640689406068348,-3.640689406068348,98497.57,22461.93119691849,103648.5,425.0,103684.5,5.0,5.0,5.0,5.0,2.926004849440373,3812.0
cg10283505,4.3847809414031035e-05,0.0002504203166527314,0.0,0.0,0.001649896275616045,0.001649896275616045,0.0,0.0,0.0,5.711111886501904,-4.711111886501904,100546.48,17650.71373626574,103648.5,81.0,103684.0,3.0,3.0,3.0,3.0,2.9259407620879214,3813.0
cg12371745,4.3836014098599985e-05,0.00021611110378990655,0.0,0.0,0.001221503181626766,0.001221503181626766,0.0,0.0,0.0,4.929978585779997,-3.929978585779997,99522.705,20221.309367978003,103648.0,361.0,103684.5,4.0,4.0,4.0,4.0,2.925055754330508,3814.0
cg02805328,4.3822334255122416e-05,0.00021918028207499216,0.0,0.0,0.0015137227542709878,0.0015137227542709878,0.0,0.0,0.0,5.001554245001169,-4.001554245001169,98494.59,22473.564353299633,103648.5,143.0,103684.5,5.0,5.0,5.0,5.0,2.9240293495964744,3815.0
cg19984833,4.381601600640667e-05,0.0002518658697212566,0.0,0.0,0.0017522464698331193,0.0017522464698331193,0.0,0.0,0.0,5.748247281535165,-4.748247281535165,100547.45,17646.610733579975,103648.75,57.0,103684.5,3.0,3.0,3.0,3.0,2.923555288588154,3816.0
cg09063765,4.381502988493128e-05,0.0002530532896707741,0.0,0.0,0.0017800831362431017,0.0017800831362431017,0.0,0.0,0.0,5.775477337060301,-4.775477337060301,100547.5,17645.926152514636,103648.75,35.0,103684.5,3.0,3.0,3.0,3.0,2.923481299455725,3817.0
cg22814879,4.381358870204839e-05,0.0002524923357897164,0.0,0.0,0.001636582891487855,0.001636582891487855,0.0,0.0,0.0,5.76286414747617,-4.76286414747617,100547.58,17646.26967261353,103649.5,78.5,103684.5,3.0,3.0,3.0,3.0,2.9233731668637084,3818.0
cg20359445,4.380561051375134e-05,0.00024104974507602688,0.0,0.0,0.0016935195130683858,0.0016935195130683858,0.0,0.0,0.0,5.5027014115056385,-4.5027014115056385,99521.14,20229.956969687308,103648.5,57.0,103684.5,4.0,4.0,4.0,4.0,2.9227745598510966,3819.0
cg14739151,4.3803011621803096e-05,0.00030818697406580215,0.0,0.0,0.002409550154242014,0.002409550154242014,0.0,0.0,0.0,7.035732454961063,-6.035732454961063,101577.8,14508.836272079163,103648.75,10.0,103684.5,2.0,2.0,2.0,2.0,2.9225795638335406,3820.0
cg00678388,4.380192920466271e-05,0.0002493361881343253,0.0,0.0,0.0015089566690873878,0.0015089566690873878,0.0,0.0,0.0,5.692343315176448,-4.692343315176448,100546.115,17653.344136148116,103648.5,124.0,103684.5,3.0,3.0,3.0,3.0,2.9224983495945827,3821.0
cg02874042,4.379967255017895e-05,0.00023865026134186972,0.0,0.0,0.0015234973023190899,0.0015234973023190899,0.0,0.0,0.0,5.4486643981646585,-4.4486643981646585,99520.26,20233.95962132474,103648.0,123.0,103684.5,4.0,4.0,4.0,4.0,2.9223290318060418,3822.0
cg26267880,4.3794099560887124e-05,0.0002604683394105583,0.0,0.0,0.0020540037243947846,0.0020540037243947846,0.0,0.0,0.0,5.947553375154827,-4.947553375154827,100549.195,17634.228007329242,103648.0,14.0,103684.5,3.0,3.0,3.0,3.0,2.9219108879434144,3823.0
cg17775902,4.378744485705513e-05,0.00025136594665457935,0.0,0.0,0.0016877620401236847,0.0016877620401236847,0.0,0.0,0.0,5.740580968290549,-4.740580968290549,100547.27,17647.231163474342,103648.75,65.0,103684.5,3.0,3.0,3.0,3.0,2.921411582558236,3824.0
cg04446112,4.3785936443685835e-05,0.00024204686530905221,0.0,0.0,0.0016092357524402066,0.0016092357524402066,0.0,0.0,0.0,5.527946463488512,-4.527946463488512,99522.375,20226.671310966492,103649.5,98.0,103684.5,4.0,4.0,4.0,4.0,2.921298405632954,3825.0
cg20508523,4.378124793680269e-05,0.00025052665780305583,0.0,0.0,0.0016677920272709656,0.0016677920272709656,0.0,0.0,0.0,5.722223494915802,-4.722223494915802,100546.25,17650.38285271739,103648.0,73.0,103684.5,3.0,3.0,3.0,3.0,2.9209466248784226,3826.0
cg02613418,4.3780928427101e-05,0.0002505526777389033,0.0,0.0,0.0015846207242018852,0.0015846207242018852,0.0,0.0,0.0,5.722859575034746,-4.722859575034746,100546.925,17649.21759815078,103648.75,99.0,103684.5,3.0,3.0,3.0,3.0,2.9209226519235476,3827.0
cg00984196,4.377863263944652e-05,0.0002499742313635846,0.0,0.0,0.0015809479514054291,0.0015809479514054291,0.0,0.0,0.0,5.709946731951466,-4.709946731951466,100546.685,17650.10755103988,103648.75,105.0,103684.5,3.0,3.0,3.0,3.0,2.920750397955821,3828.0
cg08858723,4.3766571190254824e-05,0.0002514687618759656,0.0,0.0,0.001726769183096409,0.001726769183096409,0.0,0.0,0.0,5.74566799432437,-4.74566799432437,100546.125,17649.4852544451,103648.0,50.0,103684.5,3.0,3.0,3.0,3.0,2.919845422064104,3829.0
cg20320141,4.375575795663767e-05,0.00024941908131156676,0.0,0.0,0.0015835182499457643,0.0015835182499457643,0.0,0.0,0.0,5.700244332055896,-4.700244332055896,100545.215,17654.41722377929,103648.0,96.0,103684.5,3.0,3.0,3.0,3.0,2.919034100341523,3830.0
cg05633524,4.375152253116623e-05,0.00026597780434446373,0.0,0.0,0.0021463258515811447,0.0021463258515811447,0.0,0.0,0.0,6.079267212432999,-5.079267212432999,100549.36,17633.80692874911,103648.75,19.0,103684.5,3.0,3.0,3.0,3.0,2.918716314486615,3831.0
cg01800262,4.3750038291914764e-05,0.00021835287591895128,0.0,0.0,0.0016449112581709267,0.0016449112581709267,0.0,0.0,0.0,4.9909071020994675,-3.9909071020994675,98497.79,22460.739122653555,103648.5,70.0,103684.5,5.0,5.0,5.0,5.0,2.9186049513561345,3832.0
cg20109317,4.3741598723035654e-05,0.0002489370795872783,0.0,0.0,0.0015410583171575664,0.0015410583171575664,0.0,0.0,0.0,5.6910702340003265,-4.6910702340003265,100546.265,17651.962814437236,103648.5,117.0,103684.5,3.0,3.0,3.0,3.0,2.9179717267534606,3833.0
cg07143158,4.373680363345522e-05,0.00025077054123317366,0.0,0.0,0.001655721393034826,0.001655721393034826,0.0,0.0,0.0,5.733614417124726,-4.733614417124726,100547.13,17649.488788435203,103649.5,64.0,103684.5,3.0,3.0,3.0,3.0,2.9176119490517975,3834.0
